OD,strain,ODb,biomass,time,carbon
0.05,MG,0.013812841530054396,5.511323770491704e-05,4.488888888888889,s
0.052,MG,0.01581284153005439,6.309323770491702e-05,4.738888888888889,s
0.054,MG,0.017812841530054392,7.107323770491703e-05,4.988888888888889,s
0.057,MG,0.020812841530054395,8.304323770491704e-05,5.238888888888889,s
0.061,MG,0.02481284153005439,9.900323770491702e-05,5.488888888888889,s
0.066,MG,0.029812841530054396,0.00011895323770491704,5.738888888888889,s
0.072,MG,0.03581284153005439,0.000142893237704917,5.988888888888889,s
0.078,MG,0.04181284153005439,0.00016683323770491702,6.238888888888889,s
0.085,MG,0.0488128415300544,0.00019476323770491706,6.488888888888889,s
0.093,MG,0.05681284153005439,0.000226683237704917,6.738888888888889,s
0.1,MG,0.0638128415300544,0.00025461323770491705,6.988888888888889,s
0.108,MG,0.07181284153005439,0.000286533237704917,7.238888888888889,s
0.117,MG,0.0808128415300544,0.00032244323770491706,7.488888888888889,s
0.125,MG,0.08881284153005439,0.00035436323770491707,7.738888888888889,s
0.135,MG,0.0988128415300544,0.00039426323770491706,7.988888888888889,s
0.147,MG,0.11081284153005438,0.00044214323770491704,8.238888888888889,s
0.158,MG,0.1218128415300544,0.00048603323770491703,8.488888888888889,s
0.173,MG,0.13681284153005438,0.0005458832377049169,8.738888888888889,s
0.19,MG,0.1538128415300544,0.000613713237704917,8.988888888888889,s
0.212,MG,0.1758128415300544,0.000701493237704917,9.238888888888889,s
0.235,MG,0.19881284153005438,0.000793263237704917,9.488888888888889,s
0.262,MG,0.2258128415300544,0.000900993237704917,9.738888888888889,s
0.285,MG,0.24881284153005437,0.000992763237704917,9.988888888888889,s
0.303,MG,0.26681284153005436,0.001064583237704917,10.238888888888889,s
0.321,MG,0.2848128415300544,0.001136403237704917,10.488888888888889,s
0.338,MG,0.3018128415300544,0.001204233237704917,10.738888888888889,s
0.355,MG,0.3188128415300544,0.001272063237704917,10.988888888888889,s
0.369,MG,0.3328128415300544,0.0013279232377049171,11.238888888888889,s
0.383,MG,0.3468128415300544,0.0013837832377049171,11.488888888888889,s
0.396,MG,0.35981284153005444,0.0014356532377049172,11.738888888888889,s
0.407,MG,0.37081284153005434,0.0014795432377049168,11.988888888888889,s
0.418,MG,0.38181284153005435,0.0015234332377049168,12.238888888888889,s
0.43,MG,0.39381284153005436,0.001571313237704917,12.488888888888889,s
0.439,MG,0.40281284153005437,0.001607223237704917,12.738888888888889,s
0.449,MG,0.4128128415300544,0.0016471232377049169,12.988888888888889,s
0.46,MG,0.4238128415300544,0.0016910132377049168,13.238888888888889,s
0.467,MG,0.4308128415300544,0.001718943237704917,13.488888888888889,s
0.476,MG,0.4398128415300544,0.001754853237704917,13.738888888888889,s
0.485,MG,0.4488128415300544,0.001790763237704917,13.988888888888889,s
0.488,MG,0.4518128415300544,0.001802733237704917,14.238888888888889,s
0.488,MG,0.4518128415300544,0.001802733237704917,14.488888888888889,s
0.493,MG,0.4568128415300544,0.0018226832377049172,14.738888888888889,s
0.496,MG,0.4598128415300544,0.0018346532377049173,14.988888888888889,s
0.502,MG,0.4658128415300544,0.001858593237704917,15.238888888888889,s
0.51,MG,0.47381284153005443,0.0018905132377049173,15.488888888888889,s
0.525,MG,0.48881284153005444,0.001950363237704917,15.738888888888889,s
0.524,MG,0.48781284153005444,0.001946373237704917,15.988888888888889,s
0.519,MG,0.48281284153005444,0.0019264232377049174,16.23888888888889,s
0.516,MG,0.47981284153005443,0.0019144532377049174,16.48888888888889,s
0.51,MG,0.47381284153005443,0.0018905132377049173,16.73888888888889,s
0.506,MG,0.4698128415300544,0.0018745532377049173,16.98888888888889,s
0.502,MG,0.4658128415300544,0.001858593237704917,17.238888888888887,s
0.498,MG,0.4618128415300544,0.0018426332377049172,17.488888888888887,s
0.494,MG,0.4578128415300544,0.0018266732377049172,17.738888888888887,s
0.49,MG,0.4538128415300544,0.0018107132377049172,17.988888888888887,s
0.487,MG,0.4508128415300544,0.0017987432377049172,18.238888888888887,s
0.483,MG,0.4468128415300544,0.0017827832377049172,18.488888888888887,s
0.479,MG,0.4428128415300544,0.001766823237704917,18.738888888888887,s
0.476,MG,0.4398128415300544,0.001754853237704917,18.988888888888887,s
0.472,MG,0.4358128415300544,0.001738893237704917,19.238888888888887,s
0.469,MG,0.4328128415300544,0.001726923237704917,19.488888888888887,s
0.465,MG,0.4288128415300544,0.001710963237704917,19.738888888888887,s
0.463,MG,0.4268128415300544,0.0017029832377049169,19.988888888888887,s
0.46,MG,0.4238128415300544,0.0016910132377049168,20.238888888888887,s
0.458,MG,0.4218128415300544,0.001683033237704917,20.488888888888887,s
0.455,MG,0.4188128415300544,0.001671063237704917,20.738888888888887,s
0.453,MG,0.4168128415300544,0.0016630832377049168,20.988888888888887,s
0.451,MG,0.4148128415300544,0.0016551032377049172,21.238888888888887,s
0.449,MG,0.4128128415300544,0.0016471232377049169,21.488888888888887,s
0.447,MG,0.4108128415300544,0.0016391432377049168,21.738888888888887,s
0.446,MG,0.4098128415300544,0.0016351532377049168,21.988888888888887,s
0.444,MG,0.40781284153005437,0.0016271732377049172,22.238888888888887,s
0.442,MG,0.40581284153005437,0.001619193237704917,22.488888888888887,s
0.44,MG,0.40381284153005437,0.0016112132377049167,22.738888888888887,s
0.438,MG,0.40181284153005437,0.001603233237704917,22.988888888888887,s
0.436,MG,0.39981284153005436,0.001595253237704917,23.238888888888887,s
0.434,MG,0.39781284153005436,0.0015872732377049167,23.488888888888887,s
0.433,MG,0.39681284153005436,0.001583283237704917,23.738888888888887,s
0.431,MG,0.39481284153005436,0.001575303237704917,23.988888888888887,s
0.429,MG,0.39281284153005436,0.001567323237704917,24.238888888888887,s
0.427,MG,0.39081284153005436,0.0015593432377049169,24.488888888888887,s
0.426,MG,0.38981284153005435,0.001555353237704917,24.738888888888887,s
0.424,MG,0.38781284153005435,0.0015473732377049168,24.988888888888887,s
0.422,MG,0.38581284153005435,0.0015393932377049167,25.238888888888887,s
0.421,MG,0.38481284153005435,0.0015354032377049168,25.488888888888887,s
0.419,MG,0.38281284153005435,0.001527423237704917,25.738888888888887,s
0.417,MG,0.38081284153005435,0.0015194432377049168,25.988888888888887,s
0.416,MG,0.37981284153005435,0.0015154532377049169,26.238888888888887,s
0.414,MG,0.37781284153005434,0.001507473237704917,26.488888888888887,s
0.412,MG,0.37581284153005434,0.0014994932377049167,26.738888888888887,s
0.41,MG,0.37381284153005434,0.0014915132377049168,26.988888888888887,s
0.407,MG,0.37081284153005434,0.0014795432377049168,27.238888888888887,s
0.406,MG,0.36981284153005445,0.0014755532377049173,27.488888888888887,s
0.405,MG,0.36881284153005445,0.0014715632377049173,27.738888888888887,s
0.403,MG,0.36681284153005445,0.0014635832377049172,27.988888888888887,s
0.401,MG,0.36481284153005444,0.0014556032377049171,28.238888888888887,s
0.4,MG,0.36381284153005444,0.0014516132377049172,28.488888888888887,s
0.399,MG,0.36281284153005444,0.0014476232377049173,28.738888888888887,s
0.397,MG,0.36081284153005444,0.0014396432377049174,28.988888888888887,s
0.396,MG,0.35981284153005444,0.0014356532377049172,29.238888888888887,s
0.395,MG,0.35881284153005444,0.001431663237704917,29.488888888888887,s
0.394,MG,0.35781284153005444,0.0014276732377049173,29.738888888888887,s
0.393,MG,0.35681284153005444,0.0014236832377049172,29.988888888888887,s
0.391,MG,0.35481284153005443,0.0014157032377049173,30.238888888888887,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,0.0,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,0.2388888888888889,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,0.4888888888888889,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,0.7388888888888889,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,0.9888888888888889,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,1.2388888888888887,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,1.4888888888888887,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,1.7388888888888887,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,1.9888888888888887,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,2.238888888888889,s
0.041,MG,0.0048128415300543945,1.9203237704917035e-05,2.488888888888889,s
0.041,MG,0.0048128415300543945,1.9203237704917035e-05,2.738888888888889,s
0.042,MG,0.005812841530054395,2.3193237704917036e-05,2.988888888888889,s
0.042,MG,0.005812841530054395,2.3193237704917036e-05,3.238888888888889,s
0.043,MG,0.006812841530054389,2.7183237704917013e-05,3.488888888888889,s
0.044,MG,0.00781284153005439,3.117323770491702e-05,3.738888888888889,s
0.044,MG,0.00781284153005439,3.117323770491702e-05,3.988888888888889,s
0.046,MG,0.009812841530054392,3.9153237704917025e-05,4.238888888888889,s
0.047,MG,0.010812841530054393,4.3143237704917026e-05,4.488888888888889,s
0.049,MG,0.012812841530054395,5.1123237704917034e-05,4.738888888888889,s
0.051,MG,0.01481284153005439,5.9103237704917015e-05,4.988888888888889,s
0.054,MG,0.017812841530054392,7.107323770491703e-05,5.238888888888889,s
0.058,MG,0.021812841530054396,8.703323770491703e-05,5.488888888888889,s
0.062,MG,0.025812841530054392,0.00010299323770491702,5.738888888888889,s
0.067,MG,0.030812841530054397,0.00012294323770491706,5.988888888888889,s
0.072,MG,0.03581284153005439,0.000142893237704917,6.238888888888889,s
0.078,MG,0.04181284153005439,0.00016683323770491702,6.488888888888889,s
0.086,MG,0.049812841530054386,0.000198753237704917,6.738888888888889,s
0.093,MG,0.05681284153005439,0.000226683237704917,6.988888888888889,s
0.099,MG,0.0628128415300544,0.00025062323770491706,7.238888888888889,s
0.105,MG,0.06881284153005439,0.000274563237704917,7.488888888888889,s
0.108,MG,0.07181284153005439,0.000286533237704917,7.738888888888889,s
0.113,MG,0.0768128415300544,0.00030648323770491703,7.988888888888889,s
0.12,MG,0.08381284153005439,0.000334413237704917,8.238888888888889,s
0.123,MG,0.08681284153005439,0.000346383237704917,8.488888888888889,s
0.129,MG,0.0928128415300544,0.00037032323770491704,8.738888888888889,s
0.136,MG,0.0998128415300544,0.00039825323770491705,8.988888888888889,s
0.146,MG,0.10981284153005438,0.00043815323770491694,9.238888888888889,s
0.155,MG,0.11881284153005439,0.00047406323770491705,9.488888888888889,s
0.169,MG,0.1328128415300544,0.0005299232377049171,9.738888888888889,s
0.182,MG,0.1458128415300544,0.000581793237704917,9.988888888888889,s
0.196,MG,0.1598128415300544,0.0006376532377049171,10.238888888888889,s
0.214,MG,0.1778128415300544,0.000709473237704917,10.488888888888889,s
0.235,MG,0.19881284153005438,0.000793263237704917,10.738888888888889,s
0.257,MG,0.2208128415300544,0.000881043237704917,10.988888888888889,s
0.278,MG,0.24181284153005442,0.0009648332377049171,11.238888888888889,s
0.303,MG,0.26681284153005436,0.001064583237704917,11.488888888888889,s
0.325,MG,0.2888128415300544,0.001152363237704917,11.738888888888889,s
0.348,MG,0.3118128415300544,0.001244133237704917,11.988888888888889,s
0.37,MG,0.3338128415300544,0.001331913237704917,12.238888888888889,s
0.392,MG,0.35581284153005444,0.0014196932377049172,12.488888888888889,s
0.414,MG,0.37781284153005434,0.001507473237704917,12.738888888888889,s
0.434,MG,0.39781284153005436,0.0015872732377049167,12.988888888888889,s
0.453,MG,0.4168128415300544,0.0016630832377049168,13.238888888888889,s
0.47,MG,0.4338128415300544,0.001730913237704917,13.488888888888889,s
0.486,MG,0.4498128415300544,0.001794753237704917,13.738888888888889,s
0.501,MG,0.4648128415300544,0.0018546032377049172,13.988888888888889,s
0.515,MG,0.47881284153005443,0.001910463237704917,14.238888888888889,s
0.526,MG,0.48981284153005444,0.001954353237704917,14.488888888888889,s
0.534,MG,0.49781284153005445,0.001986273237704917,14.738888888888889,s
0.538,MG,0.5018128415300545,0.002002233237704917,14.988888888888889,s
0.543,MG,0.5068128415300545,0.0020221832377049173,15.238888888888889,s
0.55,MG,0.5138128415300545,0.002050113237704917,15.488888888888889,s
0.554,MG,0.5178128415300545,0.0020660732377049172,15.738888888888889,s
0.56,MG,0.5238128415300545,0.0020900132377049173,15.988888888888889,s
0.566,MG,0.5298128415300544,0.002113953237704917,16.23888888888889,s
0.591,MG,0.5548128415300544,0.002213703237704917,16.48888888888889,s
0.587,MG,0.5508128415300544,0.0021977432377049168,16.73888888888889,s
0.582,MG,0.5458128415300544,0.002177793237704917,16.98888888888889,s
0.577,MG,0.5408128415300544,0.002157843237704917,17.238888888888887,s
0.573,MG,0.5368128415300544,0.0021418832377049168,17.488888888888887,s
0.57,MG,0.5338128415300544,0.0021299132377049167,17.738888888888887,s
0.566,MG,0.5298128415300544,0.002113953237704917,17.988888888888887,s
0.562,MG,0.5258128415300545,0.002097993237704917,18.238888888888887,s
0.559,MG,0.5228128415300545,0.002086023237704917,18.488888888888887,s
0.554,MG,0.5178128415300545,0.0020660732377049172,18.738888888888887,s
0.55,MG,0.5138128415300545,0.002050113237704917,18.988888888888887,s
0.546,MG,0.5098128415300545,0.0020341532377049173,19.238888888888887,s
0.541,MG,0.5048128415300545,0.002014203237704917,19.488888888888887,s
0.538,MG,0.5018128415300545,0.002002233237704917,19.738888888888887,s
0.533,MG,0.49681284153005445,0.0019822832377049174,19.988888888888887,s
0.529,MG,0.49281284153005445,0.0019663232377049172,20.238888888888887,s
0.525,MG,0.48881284153005444,0.001950363237704917,20.488888888888887,s
0.521,MG,0.48481284153005444,0.001934403237704917,20.738888888888887,s
0.517,MG,0.48081284153005444,0.001918443237704917,20.988888888888887,s
0.514,MG,0.47781284153005443,0.001906473237704917,21.238888888888887,s
0.51,MG,0.47381284153005443,0.0018905132377049173,21.488888888888887,s
0.508,MG,0.4718128415300544,0.001882533237704917,21.738888888888887,s
0.505,MG,0.4688128415300544,0.001870563237704917,21.988888888888887,s
0.503,MG,0.4668128415300544,0.0018625832377049173,22.238888888888887,s
0.5,MG,0.4638128415300544,0.0018506132377049172,22.488888888888887,s
0.498,MG,0.4618128415300544,0.0018426332377049172,22.738888888888887,s
0.495,MG,0.4588128415300544,0.0018306632377049171,22.988888888888887,s
0.493,MG,0.4568128415300544,0.0018226832377049172,23.238888888888887,s
0.492,MG,0.4558128415300544,0.001818693237704917,23.488888888888887,s
0.489,MG,0.4528128415300544,0.001806723237704917,23.738888888888887,s
0.488,MG,0.4518128415300544,0.001802733237704917,23.988888888888887,s
0.486,MG,0.4498128415300544,0.001794753237704917,24.238888888888887,s
0.483,MG,0.4468128415300544,0.0017827832377049172,24.488888888888887,s
0.481,MG,0.4448128415300544,0.001774803237704917,24.738888888888887,s
0.48,MG,0.4438128415300544,0.0017708132377049172,24.988888888888887,s
0.478,MG,0.4418128415300544,0.001762833237704917,25.238888888888887,s
0.476,MG,0.4398128415300544,0.001754853237704917,25.488888888888887,s
0.474,MG,0.4378128415300544,0.001746873237704917,25.738888888888887,s
0.473,MG,0.4368128415300544,0.001742883237704917,25.988888888888887,s
0.471,MG,0.4348128415300544,0.001734903237704917,26.238888888888887,s
0.47,MG,0.4338128415300544,0.001730913237704917,26.488888888888887,s
0.468,MG,0.4318128415300544,0.001722933237704917,26.738888888888887,s
0.466,MG,0.4298128415300544,0.001714953237704917,26.988888888888887,s
0.465,MG,0.4288128415300544,0.001710963237704917,27.238888888888887,s
0.463,MG,0.4268128415300544,0.0017029832377049169,27.488888888888887,s
0.462,MG,0.4258128415300544,0.001698993237704917,27.738888888888887,s
0.461,MG,0.4248128415300544,0.001695003237704917,27.988888888888887,s
0.459,MG,0.4228128415300544,0.001687023237704917,28.238888888888887,s
0.458,MG,0.4218128415300544,0.001683033237704917,28.488888888888887,s
0.456,MG,0.4198128415300544,0.0016750532377049169,28.738888888888887,s
0.454,MG,0.4178128415300544,0.0016670732377049172,28.988888888888887,s
0.453,MG,0.4168128415300544,0.0016630832377049168,29.238888888888887,s
0.452,MG,0.4158128415300544,0.0016590932377049169,29.488888888888887,s
0.45,MG,0.4138128415300544,0.0016511132377049168,29.738888888888887,s
0.449,MG,0.4128128415300544,0.0016471232377049169,29.988888888888887,s
0.448,MG,0.4118128415300544,0.0016431332377049171,30.238888888888887,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,0.0,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,0.2388888888888889,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,0.4888888888888889,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,0.7388888888888889,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,0.9888888888888889,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,1.2388888888888887,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,1.4888888888888887,s
0.039,MG,0.0028128415300543927,1.1223237704917027e-05,1.7388888888888887,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,1.9888888888888887,s
0.041,MG,0.0048128415300543945,1.9203237704917035e-05,2.238888888888889,s
0.041,MG,0.0048128415300543945,1.9203237704917035e-05,2.488888888888889,s
0.042,MG,0.005812841530054395,2.3193237704917036e-05,2.738888888888889,s
0.042,MG,0.005812841530054395,2.3193237704917036e-05,2.988888888888889,s
0.042,MG,0.005812841530054395,2.3193237704917036e-05,3.238888888888889,s
0.043,MG,0.006812841530054389,2.7183237704917013e-05,3.488888888888889,s
0.044,MG,0.00781284153005439,3.117323770491702e-05,3.738888888888889,s
0.045,MG,0.008812841530054391,3.5163237704917024e-05,3.988888888888889,s
0.046,MG,0.009812841530054392,3.9153237704917025e-05,4.238888888888889,s
0.048,MG,0.011812841530054394,4.7133237704917033e-05,4.488888888888889,s
0.05,MG,0.013812841530054396,5.511323770491704e-05,4.738888888888889,s
0.052,MG,0.01581284153005439,6.309323770491702e-05,4.988888888888889,s
0.056,MG,0.019812841530054394,7.905323770491703e-05,5.238888888888889,s
0.06,MG,0.02381284153005439,9.501323770491702e-05,5.488888888888889,s
0.065,MG,0.028812841530054395,0.00011496323770491705,5.738888888888889,s
0.069,MG,0.0328128415300544,0.00013092323770491705,5.988888888888889,s
0.074,MG,0.03781284153005439,0.00015087323770491702,6.238888888888889,s
0.082,MG,0.045812841530054396,0.00018279323770491705,6.488888888888889,s
0.09,MG,0.05381284153005439,0.000214713237704917,6.738888888888889,s
0.096,MG,0.059812841530054395,0.00023865323770491705,6.988888888888889,s
0.101,MG,0.0648128415300544,0.00025860323770491705,7.238888888888889,s
0.107,MG,0.07081284153005439,0.000282543237704917,7.488888888888889,s
0.111,MG,0.0748128415300544,0.00029850323770491704,7.738888888888889,s
0.116,MG,0.0798128415300544,0.00031845323770491706,7.988888888888889,s
0.12,MG,0.08381284153005439,0.000334413237704917,8.238888888888889,s
0.124,MG,0.08781284153005439,0.000350373237704917,8.488888888888889,s
0.131,MG,0.0948128415300544,0.0003783032377049171,8.738888888888889,s
0.137,MG,0.1008128415300544,0.0004022432377049171,8.988888888888889,s
0.145,MG,0.10881284153005438,0.00043416323770491694,9.238888888888889,s
0.154,MG,0.11781284153005439,0.000470073237704917,9.488888888888889,s
0.164,MG,0.1278128415300544,0.0005099732377049171,9.738888888888889,s
0.176,MG,0.13981284153005438,0.0005578532377049169,9.988888888888889,s
0.188,MG,0.1518128415300544,0.0006057332377049171,10.238888888888889,s
0.204,MG,0.16781284153005438,0.000669573237704917,10.488888888888889,s
0.219,MG,0.1828128415300544,0.000729423237704917,10.738888888888889,s
0.238,MG,0.20181284153005438,0.0008052332377049171,10.988888888888889,s
0.256,MG,0.2198128415300544,0.0008770532377049171,11.238888888888889,s
0.276,MG,0.23981284153005442,0.0009568532377049171,11.488888888888889,s
0.294,MG,0.25781284153005435,0.0010286732377049169,11.738888888888889,s
0.314,MG,0.27781284153005437,0.0011084732377049167,11.988888888888889,s
0.333,MG,0.2968128415300544,0.001184283237704917,12.238888888888889,s
0.351,MG,0.3148128415300544,0.0012561032377049171,12.488888888888889,s
0.369,MG,0.3328128415300544,0.0013279232377049171,12.738888888888889,s
0.386,MG,0.34981284153005443,0.0013957532377049172,12.988888888888889,s
0.402,MG,0.36581284153005444,0.0014595932377049173,13.238888888888889,s
0.418,MG,0.38181284153005435,0.0015234332377049168,13.488888888888889,s
0.432,MG,0.39581284153005436,0.001579293237704917,13.738888888888889,s
0.447,MG,0.4108128415300544,0.0016391432377049168,13.988888888888889,s
0.46,MG,0.4238128415300544,0.0016910132377049168,14.238888888888889,s
0.471,MG,0.4348128415300544,0.001734903237704917,14.488888888888889,s
0.481,MG,0.4448128415300544,0.001774803237704917,14.738888888888889,s
0.488,MG,0.4518128415300544,0.001802733237704917,14.988888888888889,s
0.494,MG,0.4578128415300544,0.0018266732377049172,15.238888888888889,s
0.5,MG,0.4638128415300544,0.0018506132377049172,15.488888888888889,s
0.509,MG,0.47281284153005443,0.0018865232377049174,15.738888888888889,s
0.516,MG,0.47981284153005443,0.0019144532377049174,15.988888888888889,s
0.525,MG,0.48881284153005444,0.001950363237704917,16.23888888888889,s
0.537,MG,0.5008128415300545,0.001998243237704917,16.48888888888889,s
0.556,MG,0.5198128415300545,0.002074053237704917,16.73888888888889,s
0.564,MG,0.5278128415300544,0.0021059732377049166,16.98888888888889,s
0.558,MG,0.5218128415300545,0.0020820332377049174,17.238888888888887,s
0.553,MG,0.5168128415300545,0.002062083237704917,17.488888888888887,s
0.55,MG,0.5138128415300545,0.002050113237704917,17.738888888888887,s
0.545,MG,0.5088128415300545,0.0020301632377049176,17.988888888888887,s
0.541,MG,0.5048128415300545,0.002014203237704917,18.238888888888887,s
0.538,MG,0.5018128415300545,0.002002233237704917,18.488888888888887,s
0.533,MG,0.49681284153005445,0.0019822832377049174,18.738888888888887,s
0.53,MG,0.49381284153005445,0.0019703132377049174,18.988888888888887,s
0.526,MG,0.48981284153005444,0.001954353237704917,19.238888888888887,s
0.521,MG,0.48481284153005444,0.001934403237704917,19.488888888888887,s
0.519,MG,0.48281284153005444,0.0019264232377049174,19.738888888888887,s
0.513,MG,0.47681284153005443,0.0019024832377049173,19.988888888888887,s
0.51,MG,0.47381284153005443,0.0018905132377049173,20.238888888888887,s
0.505,MG,0.4688128415300544,0.001870563237704917,20.488888888888887,s
0.503,MG,0.4668128415300544,0.0018625832377049173,20.738888888888887,s
0.498,MG,0.4618128415300544,0.0018426332377049172,20.988888888888887,s
0.495,MG,0.4588128415300544,0.0018306632377049171,21.238888888888887,s
0.491,MG,0.4548128415300544,0.0018147032377049171,21.488888888888887,s
0.489,MG,0.4528128415300544,0.001806723237704917,21.738888888888887,s
0.485,MG,0.4488128415300544,0.001790763237704917,21.988888888888887,s
0.483,MG,0.4468128415300544,0.0017827832377049172,22.238888888888887,s
0.48,MG,0.4438128415300544,0.0017708132377049172,22.488888888888887,s
0.478,MG,0.4418128415300544,0.001762833237704917,22.738888888888887,s
0.476,MG,0.4398128415300544,0.001754853237704917,22.988888888888887,s
0.474,MG,0.4378128415300544,0.001746873237704917,23.238888888888887,s
0.472,MG,0.4358128415300544,0.001738893237704917,23.488888888888887,s
0.47,MG,0.4338128415300544,0.001730913237704917,23.738888888888887,s
0.468,MG,0.4318128415300544,0.001722933237704917,23.988888888888887,s
0.465,MG,0.4288128415300544,0.001710963237704917,24.238888888888887,s
0.464,MG,0.4278128415300544,0.001706973237704917,24.488888888888887,s
0.462,MG,0.4258128415300544,0.001698993237704917,24.738888888888887,s
0.461,MG,0.4248128415300544,0.001695003237704917,24.988888888888887,s
0.458,MG,0.4218128415300544,0.001683033237704917,25.238888888888887,s
0.457,MG,0.4208128415300544,0.0016790432377049172,25.488888888888887,s
0.455,MG,0.4188128415300544,0.001671063237704917,25.738888888888887,s
0.453,MG,0.4168128415300544,0.0016630832377049168,25.988888888888887,s
0.452,MG,0.4158128415300544,0.0016590932377049169,26.238888888888887,s
0.45,MG,0.4138128415300544,0.0016511132377049168,26.488888888888887,s
0.449,MG,0.4128128415300544,0.0016471232377049169,26.738888888888887,s
0.447,MG,0.4108128415300544,0.0016391432377049168,26.988888888888887,s
0.445,MG,0.40881284153005437,0.001631163237704917,27.238888888888887,s
0.444,MG,0.40781284153005437,0.0016271732377049172,27.488888888888887,s
0.443,MG,0.40681284153005437,0.0016231832377049168,27.738888888888887,s
0.441,MG,0.40481284153005437,0.0016152032377049171,27.988888888888887,s
0.44,MG,0.40381284153005437,0.0016112132377049167,28.238888888888887,s
0.438,MG,0.40181284153005437,0.001603233237704917,28.488888888888887,s
0.437,MG,0.40081284153005436,0.0015992432377049167,28.738888888888887,s
0.435,MG,0.39881284153005436,0.001591263237704917,28.988888888888887,s
0.434,MG,0.39781284153005436,0.0015872732377049167,29.238888888888887,s
0.432,MG,0.39581284153005436,0.001579293237704917,29.488888888888887,s
0.431,MG,0.39481284153005436,0.001575303237704917,29.738888888888887,s
0.43,MG,0.39381284153005436,0.001571313237704917,29.988888888888887,s
0.429,MG,0.39281284153005436,0.001567323237704917,30.238888888888887,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,0.0,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,0.2388888888888889,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,0.4888888888888889,s
0.04,MG,0.0038128415300543936,1.5213237704917029e-05,0.7388888888888889,s
0.041,MG,0.0048128415300543945,1.9203237704917035e-05,0.9888888888888889,s
0.041,MG,0.0048128415300543945,1.9203237704917035e-05,1.2388888888888887,s
0.041,MG,0.0048128415300543945,1.9203237704917035e-05,1.4888888888888887,s
0.042,MG,0.005812841530054395,2.3193237704917036e-05,1.7388888888888887,s
0.042,MG,0.005812841530054395,2.3193237704917036e-05,1.9888888888888887,s
0.042,MG,0.005812841530054395,2.3193237704917036e-05,2.238888888888889,s
0.043,MG,0.006812841530054389,2.7183237704917013e-05,2.488888888888889,s
0.043,MG,0.006812841530054389,2.7183237704917013e-05,2.738888888888889,s
0.044,MG,0.00781284153005439,3.117323770491702e-05,2.988888888888889,s
0.045,MG,0.008812841530054391,3.5163237704917024e-05,3.238888888888889,s
0.046,MG,0.009812841530054392,3.9153237704917025e-05,3.488888888888889,s
0.047,MG,0.010812841530054393,4.3143237704917026e-05,3.738888888888889,s
0.048,MG,0.011812841530054394,4.7133237704917033e-05,3.988888888888889,s
0.05,MG,0.013812841530054396,5.511323770491704e-05,4.238888888888889,s
0.052,MG,0.01581284153005439,6.309323770491702e-05,4.488888888888889,s
0.054,MG,0.017812841530054392,7.107323770491703e-05,4.738888888888889,s
0.057,MG,0.020812841530054395,8.304323770491704e-05,4.988888888888889,s
0.06,MG,0.02381284153005439,9.501323770491702e-05,5.238888888888889,s
0.064,MG,0.027812841530054394,0.00011097323770491704,5.488888888888889,s
0.069,MG,0.0328128415300544,0.00013092323770491705,5.738888888888889,s
0.074,MG,0.03781284153005439,0.00015087323770491702,5.988888888888889,s
0.081,MG,0.044812841530054395,0.00017880323770491703,6.238888888888889,s
0.088,MG,0.05181284153005439,0.00020673323770491702,6.488888888888889,s
0.092,MG,0.05581284153005439,0.00022269323770491702,6.738888888888889,s
0.098,MG,0.061812841530054397,0.00024663323770491706,6.988888888888889,s
0.103,MG,0.06681284153005439,0.00026658323770491703,7.238888888888889,s
0.107,MG,0.07081284153005439,0.000282543237704917,7.488888888888889,s
0.112,MG,0.0758128415300544,0.00030249323770491703,7.738888888888889,s
0.115,MG,0.0788128415300544,0.000314463237704917,7.988888888888889,s
0.118,MG,0.08181284153005439,0.000326433237704917,8.238888888888889,s
0.124,MG,0.08781284153005439,0.000350373237704917,8.488888888888889,s
0.131,MG,0.0948128415300544,0.0003783032377049171,8.738888888888889,s
0.137,MG,0.1008128415300544,0.0004022432377049171,8.988888888888889,s
0.143,MG,0.10681284153005438,0.000426183237704917,9.238888888888889,s
0.152,MG,0.11581284153005439,0.000462093237704917,9.488888888888889,s
